Timestamp,Value,sin_1,sin_2,sin_3,sin_4,sin_5,cos_1,cos_2,cos_3,cos_4,cos_5
4,46556.11312,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,48955.12281,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,149380.5105,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,224645.1971,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,245480.628,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,264336.5048,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,267197.6579,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,NA,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,NA,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,264575.1331,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,257166.2551,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,211930.0216,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,196967.763,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,181694.7574,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,149843.7145,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,115611.1615,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,71551.89561,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,64171.91821,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,65416.76243,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,65299.30428,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,78996.03751,0,0,0,0,0,1,1,1,1,1
1,79580.94195,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,77623.12945,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,77427.7194,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,75948.75432,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,76321.80987,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,133338.5916,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,221143.7247,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,241667.3481,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,247236.1368,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,253781.9758,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,247085.2707,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,230295.3846,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,195370.5443,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,124315.2607,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,109523.7539,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,96091.3678,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,63583.03663,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,33880.17866,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,27171.54216,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,26908.52076,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,27462.93381,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,26489.8607,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,27342.02881,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,40372.1937,0,0,0,0,0,1,1,1,1,1
1,41470.4141,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,38777.0962,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,39435.44512,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,39443.39939,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,37664.02782,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,35747.57756,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,36028.09836,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,38286.5825,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,41349.77424,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,46925.72182,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,51182.05498,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,54201.23306,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,53351.98151,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,52029.71568,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,57101.097,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,53875.37288,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,58362.91034,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,68427.72109,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,57329.91501,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,48282.72133,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,56017.45945,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,53874.04717,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,48519.22847,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,43112.97212,0,0,0,0,0,1,1,1,1,1
1,42944.07632,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,41730.25378,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,42034.37228,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,42092.17335,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,38791.41389,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,37839.28704,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,39601.1592,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,43303.60961,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,49105.45862,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,49688.77221,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,51870.63015,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,53528.03616,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,48628.99748,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,46664.55642,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,52350.00786,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,50594.76426,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,49322.08008,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,56924.51207,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,57049.39421,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,50028.95008,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,47845.23614,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,46867.12532,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,42080.50708,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,40661.46421,0,0,0,0,0,1,1,1,1,1
1,39541.50213,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,39270.26132,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,38252.11397,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,37810.91679,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,40023.53127,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,125819.9446,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,221073.9923,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,235583.1222,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,243580.8817,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,248516.245,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,251057.371,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,248912.633,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,249052.8935,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,244095.7886,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,231097.1756,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,220359.6983,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,196442.7808,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,140332.2563,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,51474.77234,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,30560.59408,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,24909.08088,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,24614.77267,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,24550.60817,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,34306.793,0,0,0,0,0,1,1,1,1,1
1,38372.48868,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,36960.86981,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,37816.21964,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,37088.13823,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,42197.16979,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,121464.4481,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,187147.9439,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,198948.908,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,200668.0922,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,198923.4543,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,205060.7087,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,201758.3584,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,197251.7306,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,196480.6961,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,194900.4466,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,166270.3554,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,151455.7812,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,80145.69556,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,43204.97658,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,32612.0019,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,32176.37271,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,30025.80158,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,28429.37836,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,35070.66866,0,0,0,0,0,1,1,1,1,1
1,36437.2133,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,37367.33332,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,36050.63548,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,37158.66614,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,44985.14358,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,123709.9403,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,183914.5307,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,199455.3303,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,206232.3735,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,225055.6378,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,234925.8339,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,238662.4877,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,246888.8001,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,248229.0956,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,242228.1245,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,229180.9905,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,212292.2063,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,108722.228,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,45492.36126,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,31499.19867,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,28800.84306,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,25954.80305,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,26325.73746,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,31213.10987,0,0,0,0,0,1,1,1,1,1
1,32047.77858,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,32470.94607,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,32631.35731,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,32111.94307,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,41362.23594,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,122449.9829,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,185184.5634,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,198077.6496,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,201917.1787,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,205432.9688,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,208599.301,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,204091.6127,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,202489.8866,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,203965.1397,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,206617.0954,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,179878.0007,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,166550.3459,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,93559.25656,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,29443.01828,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,22721.3898,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,22533.1386,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,23359.05761,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,23873.96441,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,32353.75307,0,0,0,0,0,1,1,1,1,1
1,33378.26384,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,33683.4429,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,35055.82067,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,34923.77969,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,44383.00488,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,115973.6113,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,188080.9805,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,192934.945,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,186340.0546,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,187062.3029,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,180261.1317,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,174930.4409,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,163569.8786,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,160922.4304,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,143460.1428,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,85821.07159,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,61245.54002,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,27676.90384,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,22315.19143,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,21743.80926,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,22287.35147,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,23586.01962,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,23107.43734,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,29126.17295,0,0,0,0,0,1,1,1,1,1
1,29979.40164,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,28869.78012,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,29187.68602,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,29312.30301,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
